10000
b	 29.011318
a	 29.038863
b	 29.038865
a	 29.038924
b	 29.038932
a	 29.038938
b	 29.054925
a	 29.150407
b	 29.153003
a	 29.180565
b	 29.217296
a	 29.273594
b	 29.283535
a	 29.285693
b	 29.300008
a	 29.323553
b	 29.327088
a	 29.351200
b	 29.430662
a	 29.430669
b	 29.430712
a	 29.519569
b	 29.618037
a	 29.677759
b	 29.691948
a	 29.740221
b	 29.741407
a	 29.744759
b	 29.839103
a	 29.864570
b	 29.936261
a	 29.936940
b	 29.969627
a	 30.057310
b	 30.111435
a	 30.150687
b	 30.159353
a	 30.159355
b	 30.234837
a	 30.234840
b	 30.270835
a	 30.300693
b	 30.300728
a	 30.383923
b	 30.384167
a	 30.452542
b	 30.452611
a	 30.514809
b	 30.582665
a	 30.654987
b	 30.658361
a	 30.673480
b	 30.702308
a	 30.786836
b	 30.828618
a	 30.828625
b	 30.880987
a	 30.881755
b	 30.881810
a	 30.923365
b	 30.999477
a	 30.999532
b	 31.027055
a	 31.029446
b	 31.054418
a	 31.087616
b	 31.087630
a	 31.088094
b	 31.129369
a	 31.176634
b	 31.230292
a	 31.247688
b	 31.345011
a	 31.351860
b	 31.351957
a	 31.369250
b	 31.411487
a	 31.411490
b	 31.411495
a	 31.411526
b	 31.415514
a	 31.415603
b	 31.441872
a	 31.505747
b	 31.506688
a	 31.572424
b	 31.616139
a	 31.624056
b	 31.668355
a	 31.734546
b	 31.827399
a	 31.827400
b	 31.906595
a	 31.978586
b	 32.076174
a	 32.154506
b	 32.154698
a	 32.157450
b	 32.241673
a	 32.269964
b	 32.298486
a	 32.303361
b	 32.303437
a	 32.371035
b	 32.459752
a	 32.533128
b	 32.628475
a	 32.715971
b	 32.718898
a	 32.764445
b	 32.764484
a	 32.803247
b	 32.856991
a	 32.950138
b	 33.043105
a	 33.122449
b	 33.205716
a	 33.205718
b	 33.214196
a	 33.214202
b	 33.215155
a	 33.234944
b	 33.273843
a	 33.296717
b	 33.342075
a	 33.361444
b	 33.406140
a	 33.407417
b	 33.479179
a	 33.538130
b	 33.557577
a	 33.616299
b	 33.660852
a	 33.661205
b	 33.734669
a	 33.735308
b	 33.771044
a	 33.800170
b	 33.800742
a	 33.800746
b	 33.800749
a	 33.800750
b	 33.827078
a	 33.845893
b	 33.912241
a	 34.000202
b	 34.090054
a	 34.090062
b	 34.108303
a	 34.150084
b	 34.150085
a	 34.238944
b	 34.238945
a	 34.245722
b	 34.280910
a	 34.335759
b	 34.399184
a	 34.417063
b	 34.484027
a	 34.572769
b	 34.656266
a	 34.656343
b	 34.661025
a	 34.661031
b	 34.663695
a	 34.759593
b	 34.854412
a	 34.882383
b	 34.934931
a	 34.934937
b	 34.971708
a	 34.997694
b	 34.997695
a	 34.997701
b	 35.002232
a	 35.045568
b	 35.111057
a	 35.143536
b	 35.243190
a	 35.243197
b	 35.243203
a	 35.295891
b	 35.298370
a	 35.298388
b	 35.379709
a	 35.478887
b	 35.478896
a	 35.512630
b	 35.559513
a	 35.648954
b	 35.674387
a	 35.746510
b	 35.747267
a	 35.747268
b	 35.806057
a	 35.806063
b	 35.806890
a	 35.833267
b	 35.833765
a	 35.834656
b	 35.913085
a	 35.913087
b	 35.924872
a	 35.936053
b	 35.936101
a	 36.030000
b	 36.030033
a	 36.030041
b	 36.042438
a	 36.042523
b	 36.042554
a	 36.141983
b	 36.177597
a	 36.188709
b	 36.265981
a	 36.265984
b	 36.265986
a	 36.290325
b	 36.294748
a	 36.344001
b	 36.344828
a	 36.422276
b	 36.449202
a	 36.450197
b	 36.450208
a	 36.517043
b	 36.596196
a	 36.613750
b	 36.673419
a	 36.673476
b	 36.730122
a	 36.759071
b	 36.759552
a	 36.764864
b	 36.816700
a	 36.868599
b	 36.891477
a	 36.977088
b	 37.064980
a	 37.065854
b	 37.097195
a	 37.120719
b	 37.149342
a	 37.149383
b	 37.149400
a	 37.149456
b	 37.158840
a	 37.240458
b	 37.279630
a	 37.321463
b	 37.328239
a	 37.384350
b	 37.401215
a	 37.401780
b	 37.498501
a	 37.530352
b	 37.530361
a	 37.536623
b	 37.566336
a	 37.598662
b	 37.671181
a	 37.671395
b	 37.682894
a	 37.683532
b	 37.739274
a	 37.739885
b	 37.739891
a	 37.821082
b	 37.875223
a	 37.921878
b	 37.994545
a	 38.066196
b	 38.097635
a	 38.185367
b	 38.186282
a	 38.187927
b	 38.191068
a	 38.286310
b	 38.350252
a	 38.407446
b	 38.433840
a	 38.450359
b	 38.530131
a	 38.559394
b	 38.604607
a	 38.641022
b	 38.641806
a	 38.642118
b	 38.646947
a	 38.646954
b	 38.649588
a	 38.723002
b	 38.759386
a	 38.850653
b	 38.909149
a	 38.990427
b	 39.044126
a	 39.044129
b	 39.044180
a	 39.080026
b	 39.161478
a	 39.197694
b	 39.232817
a	 39.329396
b	 39.374818
a	 39.406389
b	 39.447528
a	 39.501342
b	 39.515159
a	 39.515181
b	 39.529102
a	 39.593450
b	 39.649862
a	 39.703981
b	 39.746266
a	 39.746735
b	 39.750603
a	 39.824477
b	 39.840641
a	 39.846373
b	 39.881087
a	 39.881091
b	 39.881093
a	 39.881101
b	 39.883747
a	 39.883788
b	 39.883795
a	 39.983146
b	 40.057145
a	 40.096712
b	 40.134423
a	 40.134425
b	 40.186708
a	 40.187129
b	 40.187156
a	 40.258911
b	 40.328798
a	 40.329557
b	 40.415132
a	 40.443767
b	 40.443770
a	 40.444447
b	 40.477610
a	 40.548838
b	 40.558057
a	 40.610796
b	 40.610800
a	 40.644056
b	 40.719750
a	 40.729713
b	 40.806129
a	 40.901768
b	 40.928460
a	 40.969676
b	 41.066639
a	 41.066700
b	 41.118288
a	 41.201457
b	 41.203636
a	 41.210752
b	 41.247496
a	 41.248192
b	 41.264934
a	 41.332383
b	 41.371948
a	 41.461589
b	 41.461637
a	 41.486353
b	 41.581598
a	 41.594224
b	 41.679670
a	 41.732417
b	 41.796602
a	 41.846594
b	 41.871111
a	 41.882862
b	 41.955473
a	 41.999097
b	 42.042365
a	 42.043116
b	 42.096234
a	 42.096241
b	 42.096279
a	 42.168037
b	 42.224621
a	 42.316100
b	 42.401477
a	 42.401481
b	 42.424695
a	 42.510540
b	 42.605058
a	 42.633805
b	 42.699366
a	 42.777158
b	 42.840697
a	 42.840926
b	 42.932705
a	 42.984704
b	 43.043835
a	 43.137151
b	 43.146502
a	 43.195849
b	 43.223181
a	 43.290112
b	 43.344969
a	 43.345030
b	 43.386305
a	 43.386649
b	 43.420838
a	 43.420871
b	 43.493467
a	 43.497045
b	 43.553479
a	 43.553487
b	 43.596772
a	 43.624286
b	 43.702554
a	 43.706548
b	 43.706554
a	 43.706560
b	 43.773356
a	 43.785903
b	 43.873279
a	 43.876668
b	 43.890061
a	 43.890152
b	 43.937764
a	 43.997199
b	 43.997256
a	 44.043154
b	 44.049653
a	 44.050528
b	 44.050535
a	 44.097920
b	 44.110055
a	 44.176252
b	 44.268044
a	 44.268101
b	 44.303818
a	 44.308453
b	 44.358246
a	 44.358343
b	 44.452037
a	 44.506432
b	 44.542909
a	 44.629438
b	 44.629443
a	 44.630418
b	 44.630873
a	 44.630876
b	 44.714241
a	 44.725454
b	 44.728599
a	 44.741286
b	 44.806653
a	 44.872797
b	 44.899661
a	 44.919082
b	 44.938549
a	 44.938577
b	 44.938671
a	 44.938769
b	 44.973357
a	 44.974784
b	 44.980673
a	 44.980675
b	 45.040406
a	 45.055890
b	 45.128224
a	 45.144088
b	 45.240200
a	 45.317193
b	 45.317238
a	 45.322637
b	 45.392635
a	 45.400348
b	 45.475080
a	 45.537508
b	 45.554646
a	 45.637145
b	 45.641121
a	 45.681057
b	 45.681870
a	 45.767788
b	 45.776706
a	 45.848397
b	 45.848462
a	 45.920877
b	 45.973191
a	 45.973199
b	 46.012662
a	 46.019424
b	 46.072620
a	 46.076488
b	 46.143207
a	 46.214996
b	 46.294687
a	 46.294695
b	 46.373981
a	 46.379163
b	 46.416727
a	 46.484194
b	 46.545805
a	 46.546602
b	 46.572295
a	 46.573290
b	 46.631083
a	 46.719561
b	 46.781818
a	 46.878005
b	 46.916296
a	 47.013248
b	 47.013314
a	 47.076036
b	 47.170220
a	 47.170252
b	 47.195931
a	 47.195938
b	 47.223765
a	 47.223770
b	 47.283532
a	 47.309076
b	 47.342894
a	 47.430882
b	 47.431540
a	 47.463702
b	 47.478879
a	 47.554138
b	 47.554169
a	 47.626901
b	 47.640575
a	 47.694067
b	 47.707443
a	 47.786436
b	 47.870563
a	 47.870572
b	 47.870608
a	 47.886279
b	 47.964694
a	 48.006641
b	 48.100382
a	 48.168899
b	 48.180162
a	 48.264333
b	 48.264429
a	 48.264461
b	 48.357456
a	 48.357459
b	 48.451071
a	 48.544258
b	 48.559230
a	 48.608943
b	 48.683226
a	 48.778688
b	 48.827416
a	 48.860103
b	 48.959594
a	 48.991041
b	 49.053666
a	 49.110634
b	 49.169206
a	 49.215444
b	 49.278559
a	 49.290174
b	 49.290180
a	 49.290211
b	 49.290528
a	 49.302827
b	 49.396464
a	 49.435355
b	 49.521510
a	 49.593932
b	 49.641605
a	 49.682750
b	 49.712077
a	 49.717192
b	 49.815365
a	 49.815374
b	 49.864315
a	 49.947430
b	 49.948364
a	 50.036546
b	 50.061875
a	 50.160819
b	 50.167237
a	 50.248623
b	 50.308590
a	 50.356879
b	 50.370360
a	 50.371311
b	 50.469068
a	 50.478793
b	 50.531688
a	 50.586340
b	 50.624205
a	 50.624227
b	 50.624575
a	 50.633516
b	 50.648687
a	 50.664446
b	 50.690643
a	 50.690644
b	 50.690653
a	 50.766922
b	 50.816884
a	 50.889323
b	 50.907090
a	 50.938945
b	 51.012134
a	 51.089712
b	 51.173581
a	 51.173589
b	 51.226060
a	 51.272625
b	 51.322088
a	 51.322621
b	 51.360803
a	 51.360901
b	 51.455884
a	 51.456068
b	 51.555660
a	 51.556239
b	 51.603136
a	 51.603205
b	 51.603207
a	 51.681646
b	 51.681652
a	 51.681724
b	 51.740289
a	 51.740298
b	 51.830220
a	 51.922546
b	 51.966042
a	 51.975000
b	 52.042682
a	 52.044845
b	 52.063786
a	 52.063789
b	 52.063796
a	 52.163508
b	 52.208223
a	 52.247836
b	 52.248083
a	 52.248092
b	 52.315833
a	 52.359009
b	 52.410938
a	 52.473513
b	 52.513364
a	 52.556676
b	 52.556765
a	 52.556767
b	 52.581149
a	 52.670380
b	 52.757578
a	 52.803977
b	 52.898715
a	 52.967693
b	 53.013922
a	 53.090075
b	 53.182067
a	 53.231230
b	 53.269796
a	 53.296060
b	 53.329947
a	 53.330010
b	 53.366957
a	 53.392656
b	 53.393015
a	 53.393664
b	 53.430335
a	 53.430344
b	 53.476780
a	 53.477421
b	 53.488855
a	 53.502317
b	 53.567945
a	 53.593837
b	 53.642835
a	 53.679027
b	 53.762341
a	 53.817187
b	 53.908680
a	 53.916227
b	 53.941443
a	 53.959854
b	 53.961469
a	 53.962112
b	 54.021394
a	 54.052782
b	 54.106977
a	 54.163905
b	 54.221818
a	 54.264652
b	 54.343417
a	 54.418015
b	 54.441597
a	 54.441638
b	 54.449561
a	 54.449566
b	 54.511310
a	 54.573081
b	 54.600868
a	 54.615755
b	 54.699078
a	 54.733490
b	 54.746049
a	 54.802628
b	 54.838581
a	 54.925730
b	 54.926494
a	 54.927255
b	 54.927309
a	 54.927317
b	 54.927390
a	 54.982875
b	 55.037708
a	 55.037720
b	 55.037727
a	 55.038119
b	 55.038800
a	 55.038806
b	 55.043248
a	 55.058540
b	 55.078366
a	 55.078371
b	 55.110099
a	 55.189575
b	 55.253411
a	 55.253412
b	 55.262168
a	 55.262943
b	 55.359597
a	 55.432954
b	 55.518869
a	 55.553742
b	 55.578683
a	 55.651336
b	 55.685290
a	 55.685341
b	 55.772162
a	 55.772170
b	 55.775613
a	 55.784305
b	 55.784309
a	 55.811153
b	 55.890881
a	 55.891047
b	 55.980820
a	 56.042487
b	 56.076225
a	 56.096079
b	 56.157766
a	 56.235651
b	 56.309499
a	 56.351842
b	 56.441457
a	 56.460895
b	 56.523139
a	 56.523142
b	 56.523148
a	 56.598387
b	 56.616524
a	 56.676276
b	 56.715903
a	 56.782230
b	 56.861149
a	 56.862387
b	 56.958368
a	 57.022034
b	 57.022036
a	 57.044984
b	 57.044989
a	 57.093575
b	 57.093666
a	 57.093667
b	 57.131082
a	 57.131083
b	 57.140352
a	 57.152279
b	 57.221227
a	 57.257074
b	 57.294543
a	 57.294921
b	 57.295574
a	 57.350359
b	 57.412153
a	 57.512078
b	 57.512739
a	 57.535426
b	 57.635369
a	 57.635468
b	 57.654806
a	 57.694241
b	 57.694247
a	 57.709565
b	 57.784901
a	 57.807634
b	 57.900589
a	 57.934850
b	 57.934928
a	 57.934989
b	 58.003625
a	 58.006807
b	 58.014782
a	 58.014869
b	 58.071013
a	 58.071021
b	 58.085746
a	 58.128075
b	 58.128096
a	 58.128099
b	 58.128111
a	 58.209600
b	 58.296255
a	 58.296262
b	 58.316223
a	 58.410487
b	 58.419904
a	 58.459055
b	 58.460014
a	 58.492877
b	 58.493638
a	 58.523113
b	 58.549748
a	 58.575204
b	 58.637798
a	 58.637806
b	 58.711274
a	 58.780590
b	 58.837557
a	 58.837561
b	 58.838138
a	 58.894409
b	 58.894416
a	 58.959194
b	 58.959261
a	 58.959273
b	 59.003590
a	 59.003716
b	 59.004028
a	 59.004071
b	 59.033862
a	 59.080740
b	 59.080745
a	 59.080751
b	 59.089562
a	 59.089717
b	 59.089721
a	 59.089730
b	 59.090264
a	 59.152587
b	 59.182271
a	 59.275683
b	 59.300496
a	 59.300502
b	 59.358785
a	 59.411310
b	 59.411321
a	 59.505458
b	 59.580283
a	 59.672251
b	 59.691187
a	 59.691222
b	 59.783877
a	 59.867306
b	 59.903003
a	 59.903686
b	 59.910854
a	 59.935307
b	 59.963429
a	 60.061258
b	 60.122493
a	 60.157648
b	 60.214582
a	 60.241433
b	 60.326596
a	 60.344193
b	 60.344201
a	 60.352484
b	 60.352486
a	 60.400118
b	 60.400122
a	 60.400128
b	 60.445252
a	 60.454964
b	 60.546319
a	 60.591160
b	 60.597312
a	 60.663839
b	 60.671324
a	 60.762662
b	 60.809007
a	 60.809059
b	 60.907547
a	 60.923319
b	 60.924075
a	 60.929028
b	 61.010357
a	 61.043491
b	 61.057639
a	 61.117218
b	 61.163462
a	 61.209890
b	 61.258009
a	 61.258017
b	 61.281793
a	 61.353462
b	 61.353468
a	 61.431186
b	 61.431401
a	 61.479345
b	 61.489280
a	 61.581435
b	 61.594852
a	 61.694600
b	 61.701196
a	 61.701264
b	 61.701271
a	 61.788244
b	 61.788303
a	 61.835780
b	 61.853525
a	 61.910939
b	 61.993591
a	 62.017414
b	 62.017832
a	 62.103248
b	 62.160542
a	 62.234781
b	 62.269444
a	 62.327079
b	 62.327107
a	 62.329269
b	 62.381607
a	 62.449838
b	 62.475461
a	 62.475877
b	 62.478098
a	 62.560992
b	 62.619605
a	 62.634463
b	 62.638359
a	 62.713905
b	 62.803598
a	 62.890077
b	 62.918536
a	 62.918540
b	 62.983908
a	 63.066433
b	 63.101945
a	 63.114079
b	 63.139236
a	 63.139244
b	 63.203730
a	 63.203737
b	 63.204152
a	 63.221031
b	 63.306182
a	 63.381434
b	 63.419230
a	 63.514166
b	 63.568485
a	 63.661048
b	 63.661185
a	 63.673342
b	 63.673351
a	 63.746463
b	 63.749144
a	 63.756467
